2025-05-15T11:28:29.284791,24.40,32.45,1012.89,418,2
2025-05-15T11:28:30.435904,24.40,32.53,1012.86,477,11
2025-05-15T11:28:31.291756,24.42,32.51,1012.89,425,3
2025-05-15T11:28:32.448609,24.43,32.31,1012.87,456,8
2025-05-15T11:28:33.284305,24.45,32.20,1012.83,441,6
2025-05-15T11:28:34.464251,24.44,32.26,1012.86,441,8
2025-05-15T11:28:35.278215,24.44,32.08,1012.89,456,8
2025-05-15T11:28:36.446320,24.44,32.43,1012.87,456,8
2025-05-15T11:28:38.053839,24.42,32.41,1012.82,477,11
2025-05-15T11:28:38.457619,24.47,32.15,1012.90,446,7
2025-05-15T11:28:40.057540,24.43,32.31,1012.87,472,10
2025-05-15T11:28:40.453308,24.48,32.28,1012.86,454,8
2025-05-15T11:28:42.058356,24.46,32.25,1012.90,464,9
2025-05-15T11:28:42.461715,24.52,32.10,1012.89,444,6
2025-05-15T11:28:44.049061,24.48,32.07,1012.87,462,9
2025-05-15T11:28:44.433909,24.52,32.24,1012.86,444,6
2025-05-15T11:28:46.057853,24.46,32.28,1012.89,442,6
2025-05-15T11:28:46.443033,24.51,32.10,1012.85,447,7
2025-05-15T11:28:48.055118,24.44,32.22,1012.90,457,8
2025-05-15T11:28:48.441693,24.51,32.19,1012.89,442,6
2025-05-15T11:28:50.062557,24.44,32.14,1012.90,462,9
2025-05-15T11:28:50.442944,24.49,32.04,1012.91,465,9
2025-05-15T11:28:51.051109,24.46,32.39,1012.89,465,9
2025-05-15T11:28:52.053734,24.44,32.24,1012.91,465,9
2025-05-15T11:28:52.447429,24.50,32.51,1012.89,462,9
2025-05-15T11:28:54.056622,24.43,32.43,1012.88,481,12
2025-05-15T11:28:54.454792,24.46,32.49,1012.90,457,8
2025-05-15T11:28:56.060493,24.39,32.30,1012.89,505,15
2025-05-15T11:28:56.450347,24.47,32.51,1012.87,465,9
2025-05-15T11:28:58.047097,24.38,32.63,1012.85,495,14
2025-05-15T11:28:58.458374,24.44,32.63,1012.88,465,9
2025-05-15T11:29:00.051012,24.37,32.47,1012.87,523,18
2025-05-15T11:29:00.462786,24.42,32.80,1012.86,462,9
2025-05-15T11:29:02.056109,24.33,32.70,1012.85,523,18
2025-05-15T11:29:02.463460,24.39,32.83,1012.86,491,13
2025-05-15T11:29:04.054009,24.34,32.74,1012.88,523,18
2025-05-15T11:29:04.449813,24.38,32.83,1012.87,470,10
2025-05-15T11:29:06.058285,24.32,32.72,1012.85,530,19
2025-05-15T11:29:06.469680,24.38,32.67,1012.86,470,10
2025-05-15T11:29:08.052870,24.35,32.72,1012.88,530,19
2025-05-15T11:29:08.456752,24.41,32.79,1012.89,476,11
2025-05-15T11:29:10.056550,24.37,32.69,1012.89,497,14
2025-05-15T11:29:12.055753,24.36,32.22,1012.87,476,11
2025-05-15T11:29:14.071306,24.38,32.55,1012.87,465,5
2025-05-15T11:29:16.055076,24.37,32.32,1012.90,462,9
2025-05-15T11:29:18.054819,24.39,32.28,1012.83,462,9
2025-05-15T11:29:20.046313,24.39,32.29,1012.87,457,8
2025-05-15T11:29:22.053951,24.42,32.15,1012.88,457,8
2025-05-15T11:29:24.058342,24.43,32.32,1012.91,434,5
2025-05-15T11:29:26.048831,24.41,32.03,1012.90,452,7
2025-05-15T11:29:28.063875,24.42,32.17,1012.85,442,6
2025-05-15T11:29:30.050259,24.42,32.22,1012.87,462,9
2025-05-15T11:29:32.059168,24.44,32.18,1012.86,462,9
2025-05-15T11:29:34.056548,24.44,32.19,1012.92,442,6
2025-05-15T11:29:51.078673,24.50,32.13,1012.89,439,5
2025-05-15T11:29:51.212031,24.58,32.04,1012.84,439,5
2025-05-15T11:30:51.072873,24.42,32.74,1012.88,466,10
2025-05-15T11:30:51.203888,24.52,32.76,1012.86,466,10
2025-05-15T11:31:51.073112,24.61,32.35,1012.83,446,7
2025-05-15T11:31:51.204592,24.71,32.22,1012.87,446,7
2025-05-15T11:32:51.078785,24.57,32.09,1012.85,410,1
2025-05-15T11:32:51.213776,24.65,32.30,1012.87,410,1
2025-05-15T11:33:51.068654,24.59,32.15,1012.89,418,2
2025-05-15T11:33:51.200272,24.68,32.16,1012.91,418,2
2025-05-15T11:34:51.074317,24.32,32.44,1012.93,476,11
2025-05-15T11:34:51.208924,24.42,32.48,1012.93,476,11
2025-05-15T11:35:51.066660,24.35,32.64,1012.88,537,20
2025-05-15T11:35:51.200323,24.44,32.43,1012.95,537,20
2025-05-15T11:36:51.064649,24.39,32.29,1013.00,470,10
2025-05-15T11:36:51.195682,24.52,32.33,1013.00,470,10
2025-05-15T11:29:21.490400,23.47,33.84,1012.94,423,3
2025-05-15T11:39:37.167563,23.43,33.95,1012.97,445,6
2025-05-15T11:39:39.178165,23.42,34.01,1012.99,445,6
2025-05-15T11:39:41.176437,23.43,33.93,1012.94,445,6
2025-05-15T11:39:43.186684,23.42,33.96,1012.99,460,9
2025-05-15T11:39:45.176730,23.40,34.15,1012.97,477,11
2025-05-15T11:39:47.175594,23.40,34.15,1012.99,481,12
2025-05-15T11:39:49.186842,23.40,34.14,1012.96,485,12
2025-05-15T11:39:51.160566,23.46,34.09,1013.00,481,12
2025-05-15T11:39:51.285533,23.62,34.00,1012.99,481,12
2025-05-15T11:39:51.361972,23.56,34.26,1012.98,481,12
2025-05-15T11:39:53.197278,23.45,33.92,1012.97,427,4
2025-05-15T11:39:55.176695,23.48,34.02,1012.98,400,0
2025-05-15T11:39:57.198058,23.49,33.94,1012.96,414,2
2025-05-15T11:39:59.169589,23.50,33.88,1012.98,424,3
2025-05-15T11:40:01.197627,23.51,33.89,1013.00,414,2
2025-05-15T11:40:03.202703,23.55,33.91,1012.98,422,3
2025-05-15T11:40:05.189990,23.61,33.72,1012.97,417,2
2025-05-15T11:40:07.189699,23.66,33.87,1012.97,434,5
2025-05-15T11:40:09.203544,23.67,33.83,1012.97,448,7
2025-05-15T11:40:11.178650,23.69,33.76,1012.95,448,7
2025-05-15T11:40:13.207665,23.70,33.60,1012.98,441,6
2025-05-15T11:40:15.193132,23.70,33.62,1012.97,450,7
2025-05-15T11:40:17.193090,23.73,33.60,1012.97,432,4
2025-05-15T11:40:19.222969,23.75,33.54,1012.95,441,6
2025-05-15T11:40:21.187851,23.78,33.69,1012.98,454,8
2025-05-15T11:40:23.189868,23.80,33.49,1012.95,470,10
2025-05-15T11:40:25.184979,23.86,33.49,1012.95,482,12
2025-05-15T11:40:27.199449,23.88,33.35,1012.94,461,9
2025-05-15T11:40:29.157603,23.88,33.62,1012.97,450,7
2025-05-15T11:40:31.191950,23.89,33.47,1012.97,456,8
2025-05-15T11:40:33.174019,23.91,33.26,1012.94,454,8
2025-05-15T11:40:35.194398,23.93,33.26,1013.02,456,8
2025-05-15T11:40:37.173193,23.95,33.22,1012.97,461,9
2025-05-15T11:40:39.191271,23.95,33.49,1012.97,456,8
2025-05-15T11:40:41.198639,23.96,33.32,1012.99,450,7
2025-05-15T11:40:43.173578,23.98,33.46,1012.97,441,6
2025-05-15T11:40:45.199206,24.01,33.06,1012.99,421,3
2025-05-15T11:40:47.176452,24.04,33.11,1012.98,402,0
2025-05-15T11:40:49.199009,24.06,33.11,1013.02,400,0
2025-05-15T11:40:51.322976,24.18,33.09,1012.97,418,2
2025-05-15T11:40:51.339763,24.26,33.00,1012.97,418,2
2025-05-15T11:40:51.356504,24.09,32.96,1012.97,418,2
2025-05-15T11:40:53.186590,24.09,32.94,1013.00,414,2
2025-05-15T11:40:55.176582,24.11,32.99,1013.03,414,2
2025-05-15T11:40:57.194820,24.13,32.97,1013.02,457,8
2025-05-15T11:40:59.190682,24.14,33.01,1013.01,482,12
2025-05-15T11:41:01.174932,24.17,33.13,1013.02,503,15
2025-05-15T11:41:03.186617,24.12,33.16,1012.99,498,14
2025-05-15T11:41:05.181382,23.97,33.15,1012.98,464,9
2025-05-15T11:41:07.203805,23.84,33.28,1013.00,452,3
2025-05-15T11:41:09.194356,23.80,33.49,1012.99,457,8
2025-05-15T11:41:11.186989,23.73,33.49,1012.99,477,11
2025-05-15T11:41:13.192018,23.70,33.69,1012.98,478,11
2025-05-15T11:41:15.183982,23.65,33.57,1012.99,495,14
2025-05-15T11:41:17.184772,23.65,33.83,1013.01,478,11
2025-05-15T11:41:19.187522,23.62,33.88,1012.96,473,11
2025-05-15T11:41:21.190297,23.62,33.92,1013.00,505,15
2025-05-15T11:41:23.189277,23.60,33.95,1013.00,505,15
2025-05-15T11:41:25.207799,23.62,33.84,1013.00,500,15
2025-05-15T11:41:27.185155,23.64,33.87,1012.98,520,18
2025-05-15T11:41:29.176819,23.63,33.76,1012.98,520,18
2025-05-15T11:41:31.190569,23.65,33.71,1012.96,515,17
2025-05-15T11:41:33.170127,23.67,33.61,1012.96,451,7
2025-05-15T11:41:35.181795,23.70,33.42,1012.99,420,3
2025-05-15T11:41:37.174525,23.70,33.58,1012.95,410,1
2025-05-15T11:41:39.183457,23.72,33.53,1013.02,456,8
2025-05-15T11:41:41.184872,23.76,33.37,1013.02,473,11
2025-05-15T11:41:43.184077,23.80,33.56,1013.02,486,13
2025-05-15T11:41:45.169697,23.83,33.30,1012.99,473,11
2025-05-15T11:41:47.187301,23.83,33.41,1013.01,448,7
2025-05-15T11:41:49.149604,23.85,33.36,1013.00,444,6
2025-05-15T11:41:51.200998,23.92,33.25,1013.00,444,6
2025-05-15T11:41:51.274520,24.05,33.24,1012.98,444,6
2025-05-15T11:41:51.350928,24.02,33.35,1013.00,444,6
2025-05-15T11:41:53.275577,23.90,33.43,1013.02,515,17
2025-05-15T11:41:55.157622,23.91,33.31,1012.98,486,13
2025-05-15T11:41:57.180285,23.92,33.28,1012.99,526,19
2025-05-15T11:41:59.183536,23.93,33.20,1013.02,515,17
2025-05-15T11:42:01.187536,23.92,33.23,1013.02,465,9
2025-05-15T11:42:03.187084,23.95,33.05,1013.03,463,9
2025-05-15T11:42:05.188908,23.94,33.24,1013.02,448,7
2025-05-15T11:42:07.187343,23.95,33.14,1013.04,414,2
2025-05-15T11:42:09.199023,23.95,33.01,1012.62,434,5
2025-05-15T11:42:11.173969,23.98,33.01,1012.96,444,6
2025-05-15T11:42:13.189065,23.99,33.21,1013.02,423,3
2025-05-15T11:42:15.183778,24.03,32.89,1013.02,459,8
2025-05-15T11:42:17.202555,24.02,33.19,1013.01,436,5
2025-05-15T11:42:19.187936,24.04,33.04,1013.00,432,4
2025-05-15T11:42:21.189811,24.08,32.86,1012.98,432,4
2025-05-15T11:42:23.190193,24.06,32.94,1013.00,421,3
2025-05-15T11:42:25.186663,24.08,32.97,1013.01,421,3
2025-05-15T11:42:27.187914,24.07,32.98,1013.00,439,5
2025-05-15T11:42:29.252324,24.10,32.85,1013.00,432,4
2025-05-15T11:42:31.188785,24.12,32.97,1013.02,443,6
2025-05-15T11:42:33.190812,24.11,32.73,1013.00,426,3
2025-05-15T11:42:35.169408,24.14,32.73,1013.00,442,6
2025-05-15T11:42:37.189949,24.16,32.90,1012.99,483,12
2025-05-15T11:42:39.188635,24.19,32.85,1013.01,476,11
2025-05-15T11:42:41.188587,24.21,32.85,1013.02,470,10
2025-05-15T11:42:43.175715,24.21,32.73,1013.01,470,10
2025-05-15T11:42:45.194633,24.20,32.88,1013.00,483,12
2025-05-15T11:42:47.187791,24.21,32.82,1012.97,461,9
2025-05-15T11:42:49.187735,24.24,32.63,1012.99,461,9
2025-05-15T11:42:51.091592,24.29,32.72,1013.05,454,8
2025-05-15T11:42:51.215745,24.43,32.59,1013.04,454,3
2025-05-15T11:42:51.346695,24.47,32.79,1013.04,454,8
2025-05-15T11:42:53.162737,24.27,32.59,1013.01,454,8
2025-05-15T11:42:55.229821,24.29,32.57,1013.01,446,7
2025-05-15T11:42:57.173174,24.32,32.74,1013.01,434,5
2025-05-15T11:42:59.174337,24.30,32.56,1013.00,446,7
2025-05-15T11:43:01.186201,24.33,32.63,1013.01,461,9
2025-05-15T11:43:03.186501,24.32,32.73,1013.01,454,8
2025-05-15T11:43:05.147517,24.29,32.64,1013.05,448,7
2025-05-15T11:43:07.193568,24.26,32.68,1013.00,483,12
2025-05-15T11:43:09.189176,24.25,32.88,1013.02,483,12
2025-05-15T11:43:11.185560,24.26,32.74,1013.00,483,12
2025-05-15T11:43:13.204195,24.26,32.96,1013.04,460,9
2025-05-15T11:43:15.193893,24.26,33.13,1013.02,487,13
2025-05-15T11:43:17.186835,24.25,33.13,1013.02,487,13
2025-05-15T11:43:19.171102,24.27,32.77,1012.98,475,11
2025-05-15T11:43:21.197918,24.27,32.79,1013.00,460,9
2025-05-15T11:43:23.199897,24.26,32.87,1013.01,452,7
2025-05-15T11:43:25.160835,24.23,32.61,1012.99,452,7
2025-05-15T11:43:27.181980,24.24,32.68,1013.03,445,6
2025-05-15T11:43:29.158619,24.24,32.58,1013.00,452,7
2025-05-15T11:43:31.192124,24.25,32.89,1013.03,433,5
2025-05-15T11:43:33.167530,24.24,32.78,1013.00,441,6
2025-05-15T11:43:35.194851,24.24,32.76,1013.02,424,3
2025-05-15T11:43:37.154535,24.25,32.68,1013.00,422,3
2025-05-15T11:43:39.270269,24.26,32.63,1013.01,424,3
2025-05-15T11:43:41.174182,24.28,32.48,1013.03,438,5
2025-05-15T11:43:43.189794,24.29,32.47,1013.02,422,3
2025-05-15T11:43:45.192900,24.32,32.72,1012.99,438,5
2025-05-15T11:43:47.190215,24.33,32.55,1013.03,417,2
2025-05-15T11:43:49.193253,24.32,32.89,1013.04,1581,229
2025-05-15T11:43:51.210046,24.51,32.55,1013.05,1324,140
2025-05-15T11:43:51.282930,24.47,32.72,1013.05,1324,140
2025-05-15T11:43:51.359358,24.40,32.77,1013.07,1324,140
2025-05-15T11:43:53.162027,24.38,32.58,1013.04,1389,150
2025-05-15T11:43:55.195551,24.37,32.58,1013.02,1032,96
2025-05-15T11:43:57.184806,24.39,32.69,1013.09,1404,152
2025-05-15T11:43:59.166152,24.40,32.57,1013.03,1585,232
2025-05-15T11:44:01.187128,24.41,32.80,1013.04,1962,683
2025-05-15T11:44:03.188062,24.43,32.79,1013.06,1597,242
2025-05-15T11:44:05.203696,24.44,32.85,1013.05,840,67
2025-05-15T11:44:07.178439,24.45,32.53,1013.03,611,32
2025-05-15T11:44:09.194453,24.49,32.51,1013.05,611,32
2025-05-15T11:44:11.177047,24.50,32.45,1013.05,575,26
2025-05-15T11:44:13.208089,24.50,32.57,1013.02,529,19
2025-05-15T11:44:15.183795,24.49,32.58,1013.08,485,12
2025-05-15T11:44:17.194991,24.48,32.58,1013.06,420,3
2025-05-15T11:44:19.179888,24.49,32.34,1013.04,400,0
2025-05-15T11:44:21.184288,24.49,32.31,1013.06,403,0
2025-05-15T11:44:23.179356,24.49,32.46,1013.04,422,3
2025-05-15T11:44:25.186983,24.49,32.34,1013.03,503,15
2025-05-15T11:44:27.188369,24.50,32.37,1013.03,699,45
2025-05-15T11:44:29.189124,24.51,32.45,1013.04,872,71
2025-05-15T11:44:31.188809,24.50,32.41,1013.02,891,74
2025-05-15T11:44:33.167422,24.52,32.40,1013.03,1140,112
2025-05-15T11:44:35.188920,24.52,32.51,1013.04,945,83
2025-05-15T11:44:37.174549,24.53,32.26,1013.02,956,84
2025-05-15T11:44:51.055917,24.58,32.44,1013.05,992,90
2025-05-15T11:44:51.186834,24.68,32.45,1013.01,945,83
2025-05-15T11:45:17.458038,24.57,32.27,1013.05,451,7
2025-05-15T11:45:17.688232,24.66,32.09,1013.02,451,7
2025-05-15T11:45:18.024044,24.67,32.28,1013.06,451,7
2025-05-15T11:45:18.316666,24.71,32.27,1013.04,451,7
2025-05-15T11:45:18.629595,24.72,32.08,1013.01,451,7
2025-05-15T11:45:18.951920,24.73,32.18,1013.03,463,9
2025-05-15T11:45:19.189760,24.76,32.44,1013.01,463,9
2025-05-15T11:45:19.443385,24.78,32.16,1013.07,463,9
2025-05-15T11:45:19.697584,24.78,32.18,1013.04,463,9
2025-05-15T11:45:20.159431,24.69,32.47,1013.01,495,14
2025-05-15T11:45:22.176567,24.62,32.21,1012.97,520,18
2025-05-15T11:45:24.198746,24.59,32.28,1013.01,495,14
2025-05-15T11:45:26.196109,24.60,32.20,1013.00,465,9
2025-05-15T11:45:28.194617,24.60,32.32,1013.04,451,7
2025-05-15T11:45:30.199068,24.58,32.25,1013.07,451,7
2025-05-15T11:45:32.192500,24.56,32.20,1013.07,451,7
2025-05-15T11:45:37.708791,24.58,32.21,1013.07,533,20
2025-05-15T11:45:37.922587,24.68,32.32,1013.07,533,20
2025-05-15T11:45:38.208797,24.71,32.34,1013.06,533,20
2025-05-15T11:45:40.155418,24.60,32.24,1013.05,556,23
2025-05-15T11:45:42.162327,24.56,32.38,1013.09,533,20
2025-05-15T11:45:44.173324,24.54,32.41,1013.06,533,20
2025-05-15T11:45:46.180349,24.46,32.35,1013.06,500,15
2025-05-15T11:45:48.185956,24.35,32.40,1013.01,423,3
2025-05-15T11:45:50.178709,24.34,32.29,1013.00,456,8
2025-05-15T11:45:51.049506,24.40,32.55,1013.05,448,7
2025-05-15T11:45:51.180779,24.47,32.58,1013.05,448,7
2025-05-15T11:45:52.180037,24.34,32.62,1013.04,473,11
2025-05-15T11:45:54.191608,24.28,32.68,1013.02,463,9
2025-05-15T11:45:56.181299,24.25,32.41,1013.04,448,7
2025-05-15T11:45:58.203159,24.20,32.65,1013.08,456,8
2025-05-15T11:46:00.199332,24.21,32.68,1013.02,463,9
2025-05-15T11:46:02.193261,24.22,32.68,1013.04,463,9
2025-05-15T11:46:04.217868,24.21,32.56,1013.06,473,11
2025-05-15T11:46:06.206416,24.22,32.60,1013.05,473,11
2025-05-15T11:46:08.191035,24.23,32.66,1013.04,486,13
2025-05-15T11:46:10.178209,24.25,32.56,1013.12,478,11
2025-05-15T11:46:12.166441,24.25,32.71,1013.09,459,8
2025-05-15T11:46:17.708815,24.25,32.59,1013.02,454,8
2025-05-15T11:46:18.005156,24.32,32.69,1013.07,454,8
2025-05-15T11:46:18.225760,24.40,32.72,1013.07,473,11
2025-05-16T09:41:02.896572,24.06,30.76,1015.30,460,9
2025-05-16T09:41:04.910266,24.06,30.97,1015.32,460,9
2025-05-16T09:41:06.905887,24.02,33.80,1015.24,486,13
2025-05-16T09:41:08.918194,23.97,32.74,1015.26,787,58
2025-05-16T09:41:10.909089,24.02,32.22,1015.23,640,36
2025-05-16T09:41:12.913220,24.01,31.75,1015.28,584,28
2025-05-16T09:41:14.918896,23.99,31.59,1015.22,514,17
2025-05-16T09:41:16.908164,24.00,31.35,1015.26,500,15
2025-05-16T09:41:18.912970,23.99,31.08,1015.29,486,13
2025-05-16T09:41:20.916308,23.99,31.29,1015.26,486,13
2025-05-16T09:41:22.916233,23.98,31.24,1015.28,464,9
2025-05-16T09:41:24.917594,23.98,30.85,1015.25,481,12
